Fecha y Hora,ADC0,ADC1
20:59:59.210,400.0
20:59:59.261,424.0
20:59:59.331,434.0
20:59:59.388,404.0
20:59:59.451,418.0
20:59:59.511,434.0
20:59:59.574,418.0
20:59:59.639,408.0
20:59:59.701,424.0
20:59:59.767,450.0
20:59:59.822,458.0
20:59:59.885,418.0
20:59:59.952,440.0
21:00:00.018,408.0
21:00:00.070,418.0
21:00:00.141,386.0
21:00:00.196,418.0
21:00:00.282,438.0
21:00:00.346,394.0
21:00:00.399,442.0
21:00:00.463,402.0
21:00:00.525,392.0
21:00:00.590,446.0
21:00:00.650,410.0
21:00:00.713,427.0
21:00:00.776,422.0
21:00:00.836,438.0
21:00:00.901,434.0
21:00:00.965,424.0
21:00:01.028,440.0
21:00:01.086,428.0
21:00:01.148,436.0
21:00:01.209,433.0
21:00:01.275,424.0
21:00:01.335,437.0
21:00:01.401,434.0
21:00:01.458,426.0
21:00:01.526,440.0
21:00:01.583,448.0
21:00:01.647,440.0
21:00:01.714,430.0
21:00:01.776,436.0
21:00:01.833,448.0
21:00:01.894,436.0
21:00:01.959,436.0
21:00:02.021,440.0
21:00:02.081,438.0
21:00:02.148,442.0
21:00:02.214,443.0
21:00:02.267,442.0
21:00:02.331,443.0
21:00:02.392,448.0
21:00:02.455,445.0
21:00:02.517,427.0
21:00:02.566,438.0
21:00:02.631,448.0
21:00:02.690,444.0
21:00:02.751,443.0
21:00:02.801,447.0
21:00:02.865,434.0
21:00:02.931,450.0
21:00:02.990,446.0
21:00:03.049,446.0
21:00:03.114,434.0
21:00:03.181,442.0
21:00:03.241,435.0
21:00:03.299,441.0
21:00:03.361,440.0
21:00:03.427,442.0
21:00:03.502,440.0
21:00:03.567,428.0
21:00:03.627,440.0
21:00:03.688,444.0
21:00:03.750,440.0
21:00:03.814,440.0
21:00:03.876,442.0
21:00:03.988,438.0
21:00:04.095,442.0
21:00:04.216,442.0
21:00:04.330,441.0
21:00:04.442,440.0
21:00:04.562,448.0
21:00:04.647,450.0
21:00:04.717,442.0
21:00:04.792,442.0
21:00:04.856,444.0
21:00:04.917,445.0
21:00:04.979,440.0
21:00:05.042,447.0
21:00:05.108,449.0
21:00:05.167,440.0
21:00:05.237,444.0
21:00:05.296,442.0
21:00:05.355,436.0
21:00:05.420,442.0
21:00:05.485,445.0
21:00:05.553,440.0
21:00:05.607,440.0
21:00:05.673,442.0
21:00:05.733,442.0
21:00:05.800,442.0
21:00:05.854,442.0
21:00:05.919,444.0
21:00:05.984,436.0
21:00:06.049,446.0
21:00:06.104,448.0
21:00:06.166,440.0
21:00:06.232,442.0
21:00:06.302,447.0
21:00:06.357,444.0
21:00:06.420,436.0
21:00:06.488,442.0
21:00:06.555,440.0
21:00:06.607,442.0
21:00:06.673,444.0
21:00:06.737,447.0
21:00:06.804,444.0
21:00:06.858,441.0
21:00:06.918,444.0
21:00:06.984,442.0
21:00:07.045,440.0
21:00:07.108,444.0
21:00:07.165,446.0
21:00:07.233,438.0
21:00:07.298,440.0
21:00:07.354,446.0
21:00:07.414,442.0
21:00:07.476,448.0
21:00:07.544,440.0
21:00:07.602,437.0
21:00:07.669,443.0
21:00:07.733,444.0
21:00:07.798,444.0
21:00:07.855,440.0
21:00:07.919,436.0
21:00:07.986,448.0
21:00:08.044,446.0
21:00:08.104,440.0
21:00:08.171,445.0
21:00:08.234,436.0
21:00:08.293,440.0
21:00:08.355,444.0
21:00:08.422,440.0
21:00:08.478,440.0
21:00:08.541,448.0
21:00:08.602,447.0
21:00:08.669,440.0
21:00:08.736,442.0
21:00:08.791,444.0
21:00:08.852,434.0
21:00:08.918,444.0
21:00:08.985,447.0
21:00:09.048,450.0
21:00:09.103,440.0
21:00:09.169,440.0
21:00:09.232,442.0
21:00:09.292,440.0
21:00:09.350,446.0
21:00:09.416,450.0
21:00:09.479,443.0
21:00:09.545,440.0
21:00:09.600,440.0
21:00:09.666,448.0
21:00:09.728,442.0
21:00:09.791,442.0
21:00:09.850,442.0
21:00:09.912,440.0
21:00:09.972,442.0
21:00:10.044,436.0
21:00:10.099,442.0
21:00:10.162,442.0
21:00:10.227,450.0
21:00:10.295,442.0
21:00:10.358,446.0
21:00:10.419,434.0
21:00:10.480,445.0
21:00:10.546,443.0
21:00:10.603,442.0
21:00:10.665,448.0
21:00:10.728,443.0
21:00:10.795,444.0
21:00:10.851,440.0
21:00:10.913,442.0
21:00:10.975,438.0
21:00:11.042,447.0
21:00:11.101,448.0
21:00:11.165,443.0
21:00:11.225,440.0
21:00:11.290,442.0
21:00:11.353,440.0
21:00:11.414,440.0
21:00:11.476,446.0
21:00:11.537,440.0
21:00:11.600,440.0
21:00:11.662,444.0
21:00:11.725,446.0
21:00:11.775,442.0
21:00:11.836,448.0
21:00:11.897,443.0
21:00:11.961,448.0
21:00:12.010,440.0
21:00:12.073,447.0
21:00:12.143,450.0
21:00:12.196,436.0
21:00:12.257,440.0
21:00:12.326,444.0
21:00:12.382,434.0
21:00:12.447,442.0
21:00:12.506,442.0
21:00:12.573,443.0
21:00:12.635,440.0
21:00:12.695,442.0
21:00:12.756,444.0
21:00:12.820,445.0
21:00:12.883,446.0
21:00:12.945,446.0
21:00:13.005,437.0
21:00:13.071,438.0
21:00:13.139,444.0
21:00:13.203,448.0
21:00:13.257,444.0
21:00:13.322,444.0
21:00:13.383,442.0
21:00:13.445,443.0
21:00:13.519,442.0
21:00:13.573,442.0
21:00:13.633,440.0
21:00:13.710,440.0
21:00:13.781,440.0
21:00:13.837,444.0
21:00:13.894,440.0
21:00:13.965,444.0
21:00:14.021,443.0
21:00:14.078,436.0
21:00:14.142,440.0
21:00:14.208,442.0
21:00:14.267,440.0
21:00:14.329,443.0
21:00:14.394,450.0
21:00:14.454,448.0
21:00:14.521,440.0
21:00:14.577,440.0
21:00:14.646,446.0
21:00:14.702,442.0
21:00:14.755,442.0
21:00:14.812,449.0
21:00:14.873,440.0
21:00:14.934,443.0
21:00:14.997,442.0
21:00:15.058,442.0
21:00:15.106,440.0
21:00:15.154,440.0
21:00:15.217,446.0
21:00:15.278,440.0
21:00:15.344,443.0
21:00:15.410,444.0
21:00:15.466,434.0
21:00:15.528,442.0
21:00:15.593,442.0
21:00:15.654,446.0
21:00:15.715,440.0
21:00:15.765,442.0
21:00:15.833,444.0
21:00:15.890,442.0
21:00:15.954,444.0
21:00:16.015,442.0
21:00:16.080,436.0
21:00:16.141,440.0
21:00:16.204,445.0
21:00:16.267,444.0
21:00:16.334,440.0
21:00:16.390,446.0
21:00:16.452,442.0
21:00:16.515,434.0
21:00:16.583,440.0
21:00:16.641,448.0
21:00:16.701,442.0
21:00:16.764,440.0
21:00:16.828,442.0
21:00:16.888,446.0
21:00:16.947,440.0
21:00:17.016,443.0
21:00:17.075,450.0
21:00:17.140,443.0
21:00:17.198,444.0
21:00:17.264,440.0
21:00:17.328,440.0
21:00:17.382,442.0
21:00:17.448,446.0
21:00:17.512,432.0
21:00:17.575,444.0
21:00:17.640,442.0
21:00:17.696,448.0
21:00:17.764,430.0
21:00:17.826,443.0
21:00:17.892,448.0
21:00:17.947,447.0
21:00:18.014,443.0
21:00:18.075,448.0
21:00:18.143,446.0
21:00:18.196,440.0
21:00:18.261,444.0
21:00:18.329,448.0
21:00:18.391,440.0
21:00:18.449,444.0
21:00:18.513,443.0
21:00:18.572,440.0
21:00:18.638,447.0
21:00:18.696,442.0
21:00:18.761,442.0
21:00:18.827,440.0
21:00:18.890,445.0
21:00:18.945,450.0
21:00:19.008,440.0
21:00:19.070,442.0
21:00:19.133,447.0
21:00:19.194,447.0
21:00:19.255,440.0
21:00:19.325,444.0
21:00:19.389,442.0
21:00:19.446,432.0
21:00:19.507,447.0
21:00:19.573,449.0
21:00:19.637,441.0
21:00:19.694,444.0
21:00:19.758,448.0
21:00:19.823,444.0
21:00:19.883,443.0
21:00:19.946,444.0
21:00:20.009,440.0
21:00:20.072,434.0
21:00:20.135,442.0
21:00:20.195,450.0
21:00:20.251,438.0
21:00:20.309,442.0
21:00:20.371,442.0
21:00:20.431,432.0
21:00:20.498,444.0
21:00:20.555,444.0
21:00:20.626,443.0
21:00:20.680,436.0
21:00:20.745,444.0
21:00:20.808,446.0
21:00:20.870,436.0
21:00:20.928,440.0
21:00:20.990,445.0
21:00:21.054,442.0
21:00:21.117,448.0
21:00:21.180,442.0
21:00:21.243,444.0
21:00:21.303,443.0
21:00:21.364,446.0
21:00:21.431,446.0
21:00:21.493,434.0
21:00:21.558,438.0
21:00:21.613,448.0
21:00:21.678,446.0
21:00:21.747,442.0
21:00:21.806,440.0
21:00:21.871,442.0
21:00:21.929,443.0
21:00:21.993,444.0
21:00:22.054,444.0
21:00:22.123,435.0
21:00:22.176,446.0
21:00:22.243,445.0
21:00:22.309,444.0
21:00:22.363,446.0
21:00:22.424,442.0
21:00:22.487,444.0
21:00:22.554,442.0
21:00:22.616,447.0
21:00:22.676,444.0
21:00:22.742,434.0
21:00:22.801,440.0
21:00:22.865,440.0
21:00:22.922,440.0
21:00:22.990,436.0
21:00:23.053,446.0
21:00:23.119,443.0
21:00:23.173,440.0
21:00:23.241,442.0
21:00:23.304,444.0
21:00:23.367,437.0
21:00:23.422,440.0
21:00:23.487,442.0
21:00:23.552,443.0
21:00:23.610,443.0
21:00:23.672,442.0
21:00:23.733,440.0
21:00:23.801,440.0
21:00:23.857,446.0
21:00:23.921,445.0
21:00:23.981,440.0
21:00:24.046,444.0
21:00:24.113,440.0
21:00:24.170,446.0
21:00:24.233,451.0
21:00:24.301,448.0
21:00:24.359,442.0
21:00:24.421,443.0
21:00:24.484,438.0
21:00:24.551,443.0
21:00:24.614,432.0
21:00:24.670,448.0
21:00:24.733,444.0
21:00:24.804,442.0
21:00:24.865,440.0
21:00:24.923,444.0
21:00:24.985,440.0
21:00:25.052,446.0
21:00:25.110,442.0
21:00:25.174,448.0
21:00:25.236,426.0
21:00:25.302,442.0
21:00:25.362,444.0
21:00:25.425,442.0
21:00:25.490,440.0
21:00:25.554,446.0
21:00:25.618,444.0
21:00:25.673,444.0
21:00:25.737,442.0
21:00:25.803,444.0
21:00:25.864,434.0
21:00:25.923,448.0
21:00:25.989,443.0
21:00:26.049,442.0
21:00:26.115,440.0
21:00:26.175,440.0
21:00:26.235,442.0
21:00:26.304,442.0
21:00:26.362,444.0
21:00:26.422,448.0
21:00:26.487,438.0
21:00:26.550,442.0
21:00:26.608,448.0
21:00:26.672,446.0
21:00:26.738,442.0
21:00:26.802,446.0
21:00:26.865,446.0
21:00:26.920,438.0
21:00:26.985,444.0
21:00:27.042,442.0
21:00:27.108,441.0
21:00:27.169,440.0
21:00:27.234,440.0
21:00:27.295,443.0
21:00:27.359,440.0
21:00:27.419,442.0
21:00:27.479,442.0
21:00:27.545,443.0
21:00:27.612,442.0
21:00:27.666,446.0
21:00:27.737,435.0
21:00:27.797,447.0
21:00:27.860,446.0
21:00:27.917,442.0
21:00:27.983,442.0
21:00:28.048,442.0
21:00:28.108,446.0
21:00:28.166,446.0
21:00:28.232,444.0
21:00:28.295,444.0
21:00:28.354,444.0
21:00:28.419,449.0
21:00:28.483,444.0
21:00:28.546,442.0
21:00:28.610,442.0
21:00:28.667,442.0
21:00:28.735,446.0
21:00:28.799,446.0
21:00:28.859,442.0
21:00:28.915,442.0
21:00:28.982,440.0
21:00:29.043,442.0
21:00:29.110,440.0
21:00:29.166,440.0
21:00:29.233,440.0
21:00:29.295,442.0
21:00:29.359,434.0
21:00:29.418,442.0
21:00:29.481,446.0
21:00:29.548,446.0
21:00:29.609,442.0
21:00:29.668,446.0
21:00:29.734,448.0
21:00:29.800,436.0
21:00:29.858,440.0
21:00:29.919,444.0
21:00:29.988,436.0
21:00:30.046,432.0
21:00:30.109,447.0
21:00:30.167,444.0
21:00:30.231,443.0
21:00:30.303,440.0
21:00:30.362,448.0
21:00:30.420,436.0
21:00:30.481,442.0
21:00:30.550,440.0
21:00:30.614,444.0
21:00:30.669,448.0
21:00:30.734,442.0
21:00:30.795,448.0
21:00:30.860,440.0
21:00:30.918,442.0
21:00:30.983,450.0
21:00:31.047,445.0
21:00:31.109,435.0
21:00:31.167,442.0
21:00:31.231,444.0
21:00:31.290,442.0
21:00:31.356,443.0
21:00:31.433,448.0
21:00:31.497,440.0
21:00:31.561,443.0
21:00:31.621,438.0
21:00:31.686,442.0
21:00:31.743,446.0
21:00:31.807,449.0
21:00:31.868,435.0
21:00:31.931,436.0
21:00:31.993,444.0
21:00:32.056,450.0
21:00:32.119,438.0
21:00:32.181,440.0
21:00:32.246,444.0
21:00:32.306,440.0
21:00:32.367,436.0
21:00:32.428,446.0
21:00:32.492,444.0
21:00:32.563,440.0
21:00:32.625,440.0
21:00:32.681,450.0
21:00:32.748,443.0
21:00:32.815,440.0
21:00:32.870,444.0
21:00:32.933,442.0
21:00:32.999,440.0
21:00:33.065,442.0
21:00:33.122,441.0
21:00:33.182,440.0
21:00:33.247,440.0
21:00:33.313,444.0
21:00:33.374,436.0
21:00:33.433,444.0
21:00:33.494,445.0
21:00:33.556,444.0
21:00:33.620,444.0
21:00:33.681,443.0
21:00:33.743,440.0
21:00:33.814,440.0
21:00:33.870,444.0
21:00:33.932,445.0
21:00:33.994,440.0
21:00:34.063,441.0
21:00:34.116,444.0
21:00:34.182,442.0
21:00:34.244,438.0
21:00:34.295,444.0
21:00:34.346,444.0
21:00:34.397,435.0
21:00:34.463,442.0
21:00:34.528,442.0
21:00:34.594,444.0
21:00:34.652,444.0
21:00:34.706,442.0
21:00:34.766,418.0
21:00:34.828,436.0
21:00:34.885,442.0
